book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
4714,27406704,27406704,41818210,56,1501142534,9781501142540.0,"Fredrik Backman, Henning Koch, سمانه پرهیزکاری",2014.0,Britt-Marie var här,Britt-Marie Was Here,eng,4.07,21737,29661,4613,267,965,5404,12936,10089,https://images.gr-assets.com/books/1460442061m/27406704.jpg,https://images.gr-assets.com/books/1460442061s/27406704.jpg,0
4721,3116205,3116205,3147524,27,525950796,9780525950790.0,Timothy J. Keller,2008.0,The Prodigal God: Christianity Redefined Through the Parable of the Prodigal Sons,The Prodigal God: Recovering the Heart of the Christian Faith,en-US,4.39,20087,21613,1295,224,452,2163,6640,12134,https://images.gr-assets.com/books/1427212055m/3116205.jpg,https://images.gr-assets.com/books/1427212055s/3116205.jpg,0
4734,22934446,22934446,37100610,20,62225073,9780062225080.0,Alan Cumming,2014.0,Not My Father's Son,Not My Father's Son,eng,4.0,11436,23330,3202,424,935,4437,9923,7611,https://images.gr-assets.com/books/1429218612m/22934446.jpg,https://images.gr-assets.com/books/1429218612s/22934446.jpg,0
4787,26583370,26583370,44997190,6,,,Camille Pagán,2015.0,,Life and Other Near-Death Experiences,en-GB,3.82,19073,19644,1617,354,1299,5217,7393,5381,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4808,22341276,22341276,41739586,14,1477825940,9781477825940.0,Charlie N. Holmberg,2014.0,The Glass Magician,"The Glass Magician (The Paper Magician Trilogy, #2)",,3.87,13650,22974,1786,174,1149,6238,9437,5976,https://images.gr-assets.com/books/1410466975m/22341276.jpg,https://images.gr-assets.com/books/1410466975s/22341276.jpg,0
4824,20663702,25189315,39962326,23,393240231,9780393240240.0,Caitlin Doughty,2014.0,Smoke Gets in Your Eyes: And Other Lessons from the Crematory,Smoke Gets in Your Eyes: And Other Lessons from the Crematory,eng,4.04,10979,21669,3029,550,941,3694,8369,8115,https://images.gr-assets.com/books/1416181987m/20663702.jpg,https://images.gr-assets.com/books/1416181987s/20663702.jpg,0
4826,15730101,15730101,25692046,182,,,H.P. Lovecraft,1928.0,The Call of Cthulhu,The Call of Cthulhu,eng,4.05,17199,21820,1033,285,959,4341,8054,8181,https://images.gr-assets.com/books/1377787655m/15730101.jpg,https://images.gr-assets.com/books/1377787655s/15730101.jpg,0
4840,23553419,23553419,42439923,53,7563035,9780007563040.0,S.K. Tremayne,2015.0,The Ice Twins,The Ice Twins,eng,3.68,16718,23228,3015,682,2138,6540,8485,5383,https://images.gr-assets.com/books/1415872674m/23553419.jpg,https://images.gr-assets.com/books/1415872674s/23553419.jpg,0
4852,29868610,29868610,45352758,19,1501117203,9781501117210.0,Anna Kendrick,2016.0,Scrappy Little Nobody,Scrappy Little Nobody,eng,3.91,28719,32610,4278,275,1415,7792,14453,8675,https://images.gr-assets.com/books/1469410391m/29868610.jpg,https://images.gr-assets.com/books/1469410391s/29868610.jpg,0
4896,25454883,25454883,45221017,9,,,"Colleen Hoover, Tarryn Fisher",2016.0,,"Never Never: Part Three (Never Never, #3)",en-GB,3.48,26749,27199,4488,1433,3750,8421,7637,5958,https://images.gr-assets.com/books/1443033152m/25454883.jpg,https://images.gr-assets.com/books/1443033152s/25454883.jpg,0
4900,22693182,22693182,42306687,24,62225464,9780062225470.0,Kimberly McCreight,2015.0,,Where They Found Her,eng,3.83,19429,22259,2480,282,1066,5893,9830,5188,https://images.gr-assets.com/books/1406044898m/22693182.jpg,https://images.gr-assets.com/books/1406044898s/22693182.jpg,0
4918,27252717,27252717,45217167,27,,,Elle Kennedy,2016.0,The Score,"The Score (Off-Campus, #3)",eng,4.27,32709,35287,3848,276,844,4572,12919,16676,https://images.gr-assets.com/books/1493326480m/27252717.jpg,https://images.gr-assets.com/books/1493326480s/27252717.jpg,0
4934,6596547,6596547,6790315,27,399252649,9780399252650.0,Kathryn Erskine,2010.0,Mockingbird,Mockingbird,eng,4.18,21138,23766,3626,249,703,3854,8755,10205,https://images.gr-assets.com/books/1301271068m/6596547.jpg,https://images.gr-assets.com/books/1301271068s/6596547.jpg,0
4981,87665,87665,1807543,430,160096527X,9781600965270.0,G.K. Chesterton,1908.0,Orthodoxy,Orthodoxy,eng,4.23,18303,21429,1176,481,787,2858,6402,10901,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4987,23301545,23301545,41358233,36,1408859645,9781408859640.0,"Neil Gaiman, Chris Riddell",2014.0,The Sleeper and the Spindle,The Sleeper and the Spindle,eng,3.9,20889,24708,3642,861,1340,5238,9259,8010,https://images.gr-assets.com/books/1412343723m/23301545.jpg,https://images.gr-assets.com/books/1412343723s/23301545.jpg,0
4988,18114142,18114142,25441372,12,045141991X,9780451419910.0,Susan Meissner,2014.0,,A Fall of Marigolds,,4.04,17015,21299,2623,194,729,4017,9377,6982,https://images.gr-assets.com/books/1385964725m/18114142.jpg,https://images.gr-assets.com/books/1385964725s/18114142.jpg,0
5004,294047,294047,2492953,46,60002492,9780060002500.0,James Rollins,2002.0,Amazonia,Amazonia,eng,4.11,20410,22080,851,203,765,4150,8178,8784,https://images.gr-assets.com/books/1440044334m/294047.jpg,https://images.gr-assets.com/books/1440044334s/294047.jpg,0
5031,18114068,18114068,25441299,31,1594204993,9781594205000.0,Phil Klay,2014.0,Redeployment,Redeployment,eng,3.98,15597,18114,2535,284,843,3662,7575,5750,https://images.gr-assets.com/books/1417987993m/18114068.jpg,https://images.gr-assets.com/books/1417987993s/18114068.jpg,0
5079,6618272,6618272,6812394,47,1440154236,9781440154230.0,Kiera Cass,2009.0,The Siren,The Siren,eng,3.78,21740,32274,4550,1015,2807,8396,10194,9862,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5111,31140847,31140847,50572087,16,,,Vi Keeland,2016.0,,Bossman,eng,4.25,24354,26697,2801,199,658,3574,10098,12168,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5118,25689074,25689074,45517469,17,1250091845,9781250091840.0,Marissa Meyer,2016.0,Stars Above,"Stars Above (The Lunar Chronicles, #4.5)",eng,4.27,29333,32063,5123,93,541,4650,12077,14702,https://images.gr-assets.com/books/1472473049m/25689074.jpg,https://images.gr-assets.com/books/1472473049s/25689074.jpg,0
5122,7748,7748,273425,22,446698229,9780446698220.0,Hunter S. Thompson,1973.0,Fear and Loathing on the Campaign Trail '72,Fear and Loathing on the Campaign Trail '72,en-US,4.1,15306,16602,701,85,562,3216,6417,6322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5131,29519514,29519514,49812102,18,1682305031,9781682305030.0,Erin Watt,2016.0,Broken prince,"Broken Prince (The Royals, #2)",eng,4.11,21901,27170,3523,429,1312,4619,9216,11594,https://images.gr-assets.com/books/1464248584m/29519514.jpg,https://images.gr-assets.com/books/1464248584s/29519514.jpg,0
5157,5158,5158,3166,26,375703063,9780375703060.0,Kaye Gibbons,1989.0,A Virtuous Woman,A Virtuous Woman,eng,3.67,21311,21650,532,373,1649,7272,7775,4581,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5161,24452249,24452249,43082585,36,1476798176,9781476798170.0,Bill Clegg,2015.0,Did You Ever Have a Family,Did You Ever Have a Family,eng,3.81,17129,20086,3092,402,1281,4956,8535,4912,https://images.gr-assets.com/books/1440378380m/24452249.jpg,https://images.gr-assets.com/books/1440378380s/24452249.jpg,0
5196,25644437,25644437,45462848,33,525954570,9780525954580.0,Lisa Gardner,2016.0,Find Her,"Find Her (Detective D.D. Warren, #8)",eng,4.12,15957,22293,2126,230,695,3655,9366,8347,https://images.gr-assets.com/books/1444071262m/25644437.jpg,https://images.gr-assets.com/books/1444071262s/25644437.jpg,0
5230,18652002,18652002,26457997,44,62331159,9780062331150.0,Laline Paull,2014.0,The Bees,The Bees,eng,3.67,15848,20906,3664,754,2055,5561,7521,5015,https://images.gr-assets.com/books/1384018069m/18652002.jpg,https://images.gr-assets.com/books/1384018069s/18652002.jpg,0
5276,20257122,20257122,28068934,46,1602862567,9781602862560.0,"Michelle Knight, Michelle Burford",2014.0,"Finding me : A Decade of Darkness, a Life Reclaimed","Finding Me: A Decade of Darkness, a Life Reclaimed - A Memoir of the Cleveland Kidnappings",eng,4.12,12653,17211,2004,389,687,2936,5580,7619,https://images.gr-assets.com/books/1387770620m/20257122.jpg,https://images.gr-assets.com/books/1387770620s/20257122.jpg,0
5279,18336965,18336965,25887622,39,,,Jasmine Warga,2015.0,My Heart and Other Black Holes,My Heart and Other Black Holes,eng,4.02,22311,27878,4279,361,1319,5586,10822,9790,https://images.gr-assets.com/books/1415056175m/18336965.jpg,https://images.gr-assets.com/books/1415056175s/18336965.jpg,0
5285,8964,8964,11859,11,1577780728,9781577780720.0,"D.C. Talk, The Voice of the Martyrs",1997.0,"Jesus Freaks: DC Talk and The Voice of the Martyrs - Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks","Jesus Freaks: Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks (Jesus Freaks, #1)",eng,4.2,17602,17925,270,194,641,3132,5371,8587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5309,24940998,24940998,44598633,28,399163840,9780399163840.0,Sue Grafton,2015.0,X,"X (Kinsey Millhone, #24)",eng,3.88,13353,20251,2674,268,911,5253,8421,5398,https://images.gr-assets.com/books/1429811123m/24940998.jpg,https://images.gr-assets.com/books/1429811123s/24940998.jpg,0
5325,25307,25307,4372,37,812971892,9780812971900.0,Reza Aslan,2005.0,"No god but God: The Origins, Evolution, and Future of Islam","No god but God: The Origins, Evolution and Future of Islam",eng,4.13,15410,16823,1192,570,604,2438,5602,7609,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5363,18775365,18775365,26680498,13,147673190X,9781476731900.0,Jeff Hobbs,2014.0,The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League,The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League,eng,4.13,14451,16770,2163,219,531,2686,6804,6530,https://images.gr-assets.com/books/1420938377m/18775365.jpg,https://images.gr-assets.com/books/1420938377s/18775365.jpg,0
5368,25776122,25776122,45625060,4,812993101,9780812993100.0,Helen Simonson,2016.0,The Summer Before the War,The Summer Before the War,eng,3.79,17350,22240,3613,408,1439,5778,9356,5259,https://images.gr-assets.com/books/1443294379m/25776122.jpg,https://images.gr-assets.com/books/1443294379s/25776122.jpg,0
5409,23014670,23014670,42580799,38,125005480X,9781250054810.0,Erika Swyler,2015.0,The Book of Speculation,The Book of Speculation,eng,3.59,17345,19573,3235,441,1769,6454,7640,3269,https://images.gr-assets.com/books/1422476749m/23014670.jpg,https://images.gr-assets.com/books/1422476749s/23014670.jpg,0
5416,18079683,18079683,25386975,24,1594631395,9781594631400.0,Helen Oyeyemi,2013.0,"Boy, Snow, Bird","Boy, Snow, Bird",eng,3.34,17667,19779,3286,1017,3043,6716,6277,2726,https://images.gr-assets.com/books/1391384454m/18079683.jpg,https://images.gr-assets.com/books/1391384454s/18079683.jpg,0
5422,28220985,28220985,46010280,17,1250022134,9781250022130.0,Louise Penny,2016.0,A Great Reckoning,"A Great Reckoning (Chief Inspector Armand Gamache, #12)",eng,4.46,13563,20529,2896,138,301,1596,6522,11972,https://images.gr-assets.com/books/1457914582m/28220985.jpg,https://images.gr-assets.com/books/1457914582s/28220985.jpg,0
5453,13193855,13193855,18375474,11,1936608898,9781936608900.0,"Dallas Hartwig, Melissa Hartwig",2012.0,It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways,It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways,en-US,4.09,13643,17510,1161,407,702,2989,6280,7132,https://images.gr-assets.com/books/1364140054m/13193855.jpg,https://images.gr-assets.com/books/1364140054s/13193855.jpg,0
5462,16171272,16171272,22018722,28,1594486344,9781594486340.0,James McBride,2013.0,The Good Lord Bird,The Good Lord Bird,eng,3.75,14538,16648,2365,512,1358,4234,6298,4246,https://images.gr-assets.com/books/1385349791m/16171272.jpg,https://images.gr-assets.com/books/1385349791s/16171272.jpg,0
5484,23093359,23093359,42643515,15,1632150190,9781632150200.0,"Kieron Gillen, Jamie McKelvie, Matt Wilson, Clayton Cowles",2014.0,"The Wicked + The Divine, Vol. 1: The Faust Act","The Wicked + The Divine, Vol. 1: The Faust Act",eng,3.9,25138,26372,2925,916,1615,5546,9383,8912,https://images.gr-assets.com/books/1415565992m/23093359.jpg,https://images.gr-assets.com/books/1415565992s/23093359.jpg,0
5518,231585,231585,224309,17,451166604,9780451166610.0,Ann Rule,1987.0,Small Sacrifices: A True Story of Passion and Murder,Small Sacrifices: A True Story of Passion and Murder,eng,4.2,17384,18261,449,112,404,3102,6672,7971,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5519,25430584,25430584,45105520,18,385538898,9780385538890.0,Chris Bohjalian,2016.0,,The Guest Room,eng,3.68,14635,18581,2635,418,1354,5382,8035,3392,https://images.gr-assets.com/books/1432679414m/25430584.jpg,https://images.gr-assets.com/books/1432679414s/25430584.jpg,0
5532,24529123,24529123,44129478,26,149262246X,9781492622470.0,Marieke Nijkamp,2016.0,This Is Where It Ends,This Is Where It Ends,eng,3.63,23764,27137,4929,1281,3106,7170,8414,7166,https://images.gr-assets.com/books/1431358364m/24529123.jpg,https://images.gr-assets.com/books/1431358364s/24529123.jpg,0
5557,18656055,18656055,26470742,39,316405345,9780316405350.0,"James Patterson, David Ellis",2014.0,Invisible,Invisible,eng,4.05,14518,18967,2006,268,705,3536,7704,6754,https://images.gr-assets.com/books/1403166141m/18656055.jpg,https://images.gr-assets.com/books/1403166141s/18656055.jpg,0
5571,260791,260791,252777,27,157683932X,9781576839320.0,"Jerry Bridges, Foster W. Cline, Jim Fay",1978.0,The Pursuit of Holiness,The Pursuit of Holiness,eng,4.28,14574,14915,306,148,345,2131,4793,7498,https://images.gr-assets.com/books/1372784705m/260791.jpg,https://images.gr-assets.com/books/1372784705s/260791.jpg,0
5614,23492613,23492613,43082568,16,1476789258,9781476789260.0,Laura Dave,2015.0,Eight Hundred Grapes,Eight Hundred Grapes,,3.58,14135,17657,2043,373,1618,5989,6819,2858,https://images.gr-assets.com/books/1429742890m/23492613.jpg,https://images.gr-assets.com/books/1429742890s/23492613.jpg,0
5618,28686830,28686830,48881943,17,345543009,9780345543000.0,Janet Evanovich,2016.0,Turbo Twenty-Three,"Turbo Twenty-Three (Stephanie Plum, #23)",eng,3.75,15021,23148,2740,291,1624,7442,8110,5681,https://images.gr-assets.com/books/1453745203m/28686830.jpg,https://images.gr-assets.com/books/1453745203s/28686830.jpg,0
5635,27083865,27083865,47125984,9,1523662441,9781523662450.0,Penelope Ward,2016.0,RoomHate,RoomHate,eng,4.07,21136,26326,2924,555,1378,4529,9143,10721,https://images.gr-assets.com/books/1453991440m/27083865.jpg,https://images.gr-assets.com/books/1453991440s/27083865.jpg,0
5640,23317538,23317538,42872911,27,812995821,9780812995820.0,Brené Brown,2015.0,Rising Strong,Rising Strong,en-GB,4.19,22022,23919,1910,506,922,3320,8037,11134,https://images.gr-assets.com/books/1428641002m/23317538.jpg,https://images.gr-assets.com/books/1428641002s/23317538.jpg,0
5643,56634,56634,1007543,31,842371516,9780842371510.0,Elisabeth Elliot,1956.0,Through Gates of Splendor,Through Gates of Splendor,en-US,4.38,16487,17062,348,162,337,1951,4938,9674,https://images.gr-assets.com/books/1406510855m/56634.jpg,https://images.gr-assets.com/books/1406510855s/56634.jpg,0
5645,20958632,20958632,40214184,24,316213071,9780316213070.0,Holly Black,2015.0,The Darkest Part of the Forest,The Darkest Part of the Forest,eng,3.91,22992,25498,4304,491,1487,5577,10166,7777,https://images.gr-assets.com/books/1397755014m/20958632.jpg,https://images.gr-assets.com/books/1397755014s/20958632.jpg,0
5648,51113,51113,1019525,24,312144075,9780312144070.0,Gail Tsukiyama,1994.0,The Samurai's Garden,The Samurai's Garden,en-US,4.12,17024,17774,1572,145,558,3152,7152,6767,https://images.gr-assets.com/books/1327876036m/51113.jpg,https://images.gr-assets.com/books/1327876036s/51113.jpg,0
5650,23746004,23746004,43241366,46,804177996,9780804177990.0,Julia Heaberlin,2015.0,Black-Eyed Susans,Black-Eyed Susans,eng,3.78,14886,18850,2478,383,1134,4866,8273,4194,https://images.gr-assets.com/books/1431975016m/23746004.jpg,https://images.gr-assets.com/books/1431975016s/23746004.jpg,0
5663,25065629,25065629,44749816,17,1594486638,9781594486630.0,Carrie Brownstein,2015.0,Hunger Makes Me a Modern Girl,Hunger Makes Me a Modern Girl,eng,3.88,17102,18584,2057,366,960,4257,7936,5065,https://images.gr-assets.com/books/1435507354m/25065629.jpg,https://images.gr-assets.com/books/1435507354s/25065629.jpg,0
5667,5175,5175,3266662,25,038079487X,9780380794870.0,Pearl Cleage,1997.0,What Looks Like Crazy on an Ordinary Day,"What Looks Like Crazy on an Ordinary Day (Idlewild, #1)",eng,3.7,17853,18444,610,359,1568,5728,6439,4350,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5687,25573977,25573977,25758335,63,149262344X,9781492623440.0,"Katarina Bivald, Alice Menzies",2013.0,Läsarna i Broken Wheel rekommenderar,The Readers of Broken Wheel Recommend,eng,3.56,14571,20886,4519,591,2076,6815,7816,3588,https://images.gr-assets.com/books/1452107441m/25573977.jpg,https://images.gr-assets.com/books/1452107441s/25573977.jpg,0
5694,18754961,18754961,26645636,52,425259870,9780425259870.0,Nora Roberts,2014.0,Blood Magick,"Blood Magick (The Cousins O'Dwyer Trilogy, #3)",eng,4.06,14167,22139,1635,258,1146,4523,7238,8974,https://images.gr-assets.com/books/1458263077m/18754961.jpg,https://images.gr-assets.com/books/1458263077s/18754961.jpg,0
5726,27821486,27821486,47801652,37,778319059,9780778319050.0,Mary Kubica,2016.0,Don't You Cry,Don't You Cry,,3.57,17399,21630,2610,578,2056,7077,8212,3707,https://images.gr-assets.com/books/1459917062m/27821486.jpg,https://images.gr-assets.com/books/1459917062s/27821486.jpg,0
5738,25814512,25814512,45263522,37,1501124374,9781501124370.0,Chris Cleave,2016.0,Everyone Brave Is Forgiven,Everyone Brave is Forgiven,eng,3.8,16183,20386,3113,362,1190,5437,8621,4776,https://images.gr-assets.com/books/1462176457m/25814512.jpg,https://images.gr-assets.com/books/1462176457s/25814512.jpg,0
5753,22733729,22733729,42270825,27,1500453307,9781500453300.0,Becky  Chambers,2014.0,"The Long Way to a Small, Angry Planet","The Long Way to a Small, Angry Planet (Wayfarers, #1)",eng,4.18,12969,22400,4221,306,805,3179,8272,9838,https://images.gr-assets.com/books/1405532474m/22733729.jpg,https://images.gr-assets.com/books/1405532474s/22733729.jpg,0
5785,123933,123933,8826974,52,573613052,9780573613050.0,Jean-Paul Sartre,1944.0,Huis clos,No Exit,eng,4.13,16533,18378,674,253,663,3148,6725,7589,https://images.gr-assets.com/books/1362639118m/123933.jpg,https://images.gr-assets.com/books/1362639118s/123933.jpg,0
5820,18528190,18528190,26233826,25,1608463869,9781608463860.0,Rebecca Solnit,2014.0,Men Explain Things to Me,Men Explain Things to Me,eng,3.93,17918,21217,2564,328,1066,4655,8937,6231,https://images.gr-assets.com/books/1393447237m/18528190.jpg,https://images.gr-assets.com/books/1393447237s/18528190.jpg,0
5842,23308084,23308084,42862750,26,399171622,9780399171630.0,Renee Ahdieh,2016.0,The Rose & the Dagger,"The Rose & the Dagger (The Wrath & the Dawn, #2)",eng,4.2,26503,29059,5261,212,904,4333,11110,12500,https://images.gr-assets.com/books/1443797156m/23308084.jpg,https://images.gr-assets.com/books/1443797156s/23308084.jpg,0
5868,23492661,23492661,43082842,18,1476776881,9781476776880.0,Taylor Jenkins Reid,2015.0,Maybe In Another Life,Maybe in Another Life,,3.74,17138,19583,2716,401,1451,5446,7760,4525,https://images.gr-assets.com/books/1424970519m/23492661.jpg,https://images.gr-assets.com/books/1424970519s/23492661.jpg,0
5897,23129410,23129410,42677282,37,62351427,9780062351420.0,"Joseph Fink, Jeffrey Cranor",2015.0,Welcome to Night Vale,Welcome to Night Vale,eng,3.87,17781,20325,3345,728,1485,4276,7096,6740,https://images.gr-assets.com/books/1447774088m/23129410.jpg,https://images.gr-assets.com/books/1447774088s/23129410.jpg,0
5900,18304322,18304322,25795642,41,62327186,9780062327180.0,Julie   Murphy,2015.0,Dumplin',"Dumplin' (Dumplin', #1)",eng,3.87,22176,23876,4521,440,1277,5897,9633,6629,https://images.gr-assets.com/books/1424189465m/18304322.jpg,https://images.gr-assets.com/books/1424189465s/18304322.jpg,0
5916,27161845,27161845,47201116,21,316375144,9780316375150.0,Elin Hilderbrand,2016.0,,Here's to Us,eng,3.73,14840,18473,1568,313,1131,5643,7575,3811,https://images.gr-assets.com/books/1460900079m/27161845.jpg,https://images.gr-assets.com/books/1460900079s/27161845.jpg,0
5921,25733990,25733990,42721200,41,1101886692,9781101886690.0,Sylvain Neuvel,2016.0,Sleeping Giants,"Sleeping Giants (Themis Files, #1)",eng,3.84,19371,24115,4369,397,1445,5873,10371,6029,https://images.gr-assets.com/books/1459785141m/25733990.jpg,https://images.gr-assets.com/books/1459785141s/25733990.jpg,0
5938,20697471,20697471,40017077,12,804140413,9780804140420.0,Jim Gaffigan,2014.0,Food: A Love Story,Food: A Love Story,eng,3.69,16304,17998,2636,430,1425,5561,6520,4062,https://images.gr-assets.com/books/1419183381m/20697471.jpg,https://images.gr-assets.com/books/1419183381s/20697471.jpg,0
5954,23019294,23019294,42563937,23,62363239,9780062363240.0,Paul Tremblay,2015.0,A Head Full of Ghosts,A Head Full of Ghosts,eng,3.82,14101,17843,2933,368,1140,4479,7161,4695,https://images.gr-assets.com/books/1415678368m/23019294.jpg,https://images.gr-assets.com/books/1415678368s/23019294.jpg,0
5955,22889767,22889767,40771666,37,385348614,9780385348610.0,Gretchen Rubin,2015.0,Better Than Before: Mastering the Habits of Our Everyday Lives,Better Than Before: Mastering the Habits of Our Everyday Lives,en-GB,3.81,16550,18727,2163,509,1324,4572,7048,5274,https://images.gr-assets.com/books/1415588203m/22889767.jpg,https://images.gr-assets.com/books/1415588203s/22889767.jpg,0
5956,18210706,16078584,21875874,21,756409608,9780756409610.0,Ben Aaronovitch,2013.0,Broken Homes,"Broken Homes (Peter Grant, #4)",eng,4.16,10958,20466,1716,42,372,3087,9696,7269,https://images.gr-assets.com/books/1379380185m/18210706.jpg,https://images.gr-assets.com/books/1379380185s/18210706.jpg,0
6057,5160,5160,2775653,33,375500723,9780375500720.0,Maya Angelou,1981.0,The Heart of a Woman,The Heart of a Woman,eng,4.19,15962,16862,407,179,436,2818,6080,7349,https://images.gr-assets.com/books/1417404078m/5160.jpg,https://images.gr-assets.com/books/1417404078s/5160.jpg,0
6071,15843166,15843166,21585451,26,762447699,9780762447700.0,Jen Sincero,2013.0,,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,,4.04,28346,30862,2647,1027,1747,5164,9883,13041,https://images.gr-assets.com/books/1351539051m/15843166.jpg,https://images.gr-assets.com/books/1351539051s/15843166.jpg,0
6085,25131600,25131600,44828548,30,080417766X,9780804177660.0,Chuck Wendig,2015.0,Aftermath,"Aftermath (Star Wars: Aftermath, #1)",eng,3.15,11207,16440,2499,1136,2952,6340,4270,1742,https://images.gr-assets.com/books/1426620007m/25131600.jpg,https://images.gr-assets.com/books/1426620007s/25131600.jpg,0
6107,25279165,25279165,45005209,18,345528697,9780345528700.0,Melanie Benjamin,2016.0,The Swans of Fifth Avenue,The Swans of Fifth Avenue,eng,3.58,13735,17953,2518,580,1676,5639,6932,3126,https://images.gr-assets.com/books/1431898319m/25279165.jpg,https://images.gr-assets.com/books/1431898319s/25279165.jpg,0
6170,17674991,17674991,24678726,8,052595421X,9780525954220.0,Nick Offerman,2013.0,,Paddle Your Own Canoe: One Man's Fundamentals for Delicious Living,eng,3.64,13627,15140,1538,559,1411,4446,5294,3430,https://images.gr-assets.com/books/1372042175m/17674991.jpg,https://images.gr-assets.com/books/1372042175s/17674991.jpg,0
6206,26158341,26158341,46115850,11,,,Kathryn Croft,2015.0,The Girl With No Past,The Girl With No Past,en-US,3.59,15572,15764,1063,577,1570,4786,5674,3157,https://images.gr-assets.com/books/1440440726m/26158341.jpg,https://images.gr-assets.com/books/1440440726s/26158341.jpg,0
6207,18077752,18077752,25384096,40,374104115,9780374104120.0,Jeff VanderMeer,2014.0,Acceptance,"Acceptance (Southern Reach, #3)",eng,3.58,13765,16593,2026,424,1860,5119,6065,3125,https://images.gr-assets.com/books/1403941598m/18077752.jpg,https://images.gr-assets.com/books/1403941598s/18077752.jpg,0
6213,23346719,23346719,40851119,73,857522817,9780857522820.0,Renée Knight,2015.0,Disclaimer,Disclaimer,eng,3.58,11329,16820,2379,540,1584,5210,6557,2929,https://images.gr-assets.com/books/1417259186m/23346719.jpg,https://images.gr-assets.com/books/1417259186s/23346719.jpg,0
6241,24728470,24728470,43579550,36,1101875100,9781101875100.0,Patti Smith,2015.0,M Train,M Train,eng,3.94,15634,18895,2040,762,1128,3562,6555,6888,https://images.gr-assets.com/books/1429289871m/24728470.jpg,https://images.gr-assets.com/books/1429289871s/24728470.jpg,0
6260,25776210,25776210,30158053,24,425256766,9780425256760.0,Patricia Briggs,2016.0,Fire Touched,"Fire Touched (Mercy Thompson, #9)",eng,4.35,18123,23666,2370,66,275,2659,8887,11779,https://images.gr-assets.com/books/1441912000m/25776210.jpg,https://images.gr-assets.com/books/1441912000s/25776210.jpg,0
6288,968403,968403,953300,43,1400066336,9781400066340.0,Kaui Hart Hemmings,2007.0,The Descendants,The Descendants,,3.82,14124,17650,2254,191,951,4565,8062,3881,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6289,29610595,29610595,49952105,5,,,Colleen Hoover,2016.0,,Too Late,eng,4.03,15113,20459,2980,572,1233,3654,6596,8404,https://images.gr-assets.com/books/1459520906m/29610595.jpg,https://images.gr-assets.com/books/1459520906s/29610595.jpg,0
